truth,Riesz_Informed,Riesz_Oracle,Riesz,Outcome_Informed,Outcome_Oracle,covered_outcome_adapted,covered_riesz_adapted
1.000000000000000000e+00,8.913730564549946500e-01,8.027979698140048637e-01,9.079607884232172577e-01,8.682885238377440196e-01,9.576099145048935224e-01,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.309944517502858563e+00,1.214585519737976904e+00,1.144839533649162577e+00,1.111661358081728279e+00,1.083403472547776580e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,7.028283573984553945e-01,4.972960101413507195e-01,6.941475600162313464e-01,7.028294805665296074e-01,7.781543581769191364e-01,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,7.260213807146211895e-01,7.469161088725644326e-01,7.403118755263973227e-01,7.836675031729034568e-01,7.963369600151996019e-01,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.187363345142201654e+00,1.108147917152300987e+00,9.679126293403781389e-01,9.849386163911704184e-01,9.583452688653275597e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,9.166468522364759064e-01,9.392826039793104043e-01,9.157063513062970728e-01,9.192907992583440047e-01,9.543773713760329569e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,9.952635510625221782e-01,8.096118216628263031e-01,9.067656725396945339e-01,9.193920647655730027e-01,9.272439639794922694e-01,1.000000000000000000e+00,4.000000000000000222e-01
1.000000000000000000e+00,9.117721729848038414e-01,8.473754263016164412e-01,1.036563383229036850e+00,1.008023546901136047e+00,1.022475814059980337e+00,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.194292489920453226e+00,1.228927490186838778e+00,1.033966661047764246e+00,9.543310432930575127e-01,1.055207323622996629e+00,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.019098503781281195e+00,8.384525360403788374e-01,1.107288655948267753e+00,1.147144589250856939e+00,1.151900337156781973e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.137974336113183327e+00,1.053054770545062135e+00,1.048998203097170068e+00,1.041175462340497848e+00,1.061004190368608713e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.228614820008216313e+00,9.266904765434189617e-01,1.185524630539702029e+00,1.154749328902376693e+00,1.196350068806637967e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.240960980786731005e+00,1.157419835742437675e+00,1.186369988470087122e+00,1.194814828468029999e+00,1.178189967302738506e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.069061282630704879e+00,1.034359639211658966e+00,8.609097062424367897e-01,8.787102407244956614e-01,8.690348993043373049e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.094171412253043041e+00,1.044198848651951561e+00,8.948393769901776817e-01,9.364433746523714852e-01,9.045622721718256098e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,8.043594235139516213e-01,8.130669235603517064e-01,9.088817612813080427e-01,8.805371118136516850e-01,8.626387974049031238e-01,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,9.856316954556969545e-01,9.514745778876779747e-01,9.464059816079823939e-01,9.758237045520773423e-01,9.966894011530238462e-01,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,8.920499313692602517e-01,8.939656217133419291e-01,7.968014515049822721e-01,7.527996087983270801e-01,7.193806227900721995e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.040887079818184402e+00,1.061455477015928794e+00,9.879281961861986483e-01,9.793828738314678262e-01,9.705438869560741866e-01,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,9.378937435949945556e-01,8.842530399270008834e-01,1.014940289226067049e+00,1.054379651521936356e+00,1.074915548733235138e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.149144977130982070e+00,1.229934383058885139e+00,1.187070394178299404e+00,1.168774499588817406e+00,1.148843191510945161e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.227174883788456405e+00,1.176061522339481691e+00,1.099854439971665432e+00,1.003333772363419030e+00,9.959008705922692828e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.072949377794221615e+00,9.495978603513259841e-01,8.829881242466893765e-01,8.570728094869035640e-01,9.105284856090409829e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,8.410965259260774207e-01,7.664942210481990870e-01,7.393963356402364351e-01,6.619366508843607111e-01,6.973498155437303225e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,7.866363338043181885e-01,7.753173329456732876e-01,7.697377258990821813e-01,7.041099485455781792e-01,7.086669441813144843e-01,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.622775008840143141e+00,1.439158011462756681e+00,1.333528544473729482e+00,1.269447333372195397e+00,1.242570200150965531e+00,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.072475572317836523e+00,9.223667578453629279e-01,1.105654830572754488e+00,1.038997290953975972e+00,1.025750364339405696e+00,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.166752802923600063e+00,1.143393235504203131e+00,1.063403256716409784e+00,1.054251425304606249e+00,1.031736033293009447e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,8.812166573234195832e-01,8.666288106168239525e-01,8.773534478864128960e-01,8.879354177928091563e-01,8.598594477382478507e-01,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,9.554137145903417450e-01,8.805777017934953710e-01,9.884269962622442840e-01,9.795981194169041117e-01,1.002007617734085532e+00,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,9.966285270268954166e-01,9.351309736445463372e-01,9.978743038034538770e-01,1.007499805113910352e+00,1.063014983978033623e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,9.179882077018404196e-01,8.794468861327353615e-01,1.004689738104467489e+00,1.018298730857714718e+00,9.866200996240729326e-01,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.077196469817427005e+00,1.035328065852616053e+00,1.095020527697454948e+00,1.084709251900231930e+00,1.074413706200522789e+00,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,9.001047103280906958e-01,9.143978882372346684e-01,8.302022713964227751e-01,8.908486123605889873e-01,8.842230417358216688e-01,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.184768675908494329e+00,1.175933662701215132e+00,1.036537341477840490e+00,1.015583223298775373e+00,9.715832329665005096e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,9.455594869587926610e-01,8.959154597344424209e-01,1.085604740426841630e+00,1.090723066842776534e+00,1.004412304449608051e+00,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.024157771898165592e+00,8.205537555318616061e-01,9.459512400186457226e-01,9.154798593715515187e-01,8.694642086997523833e-01,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.498742101291490325e+00,1.351479865439482397e+00,1.180955163173832867e+00,1.184848870989745118e+00,1.201993331401581155e+00,1.000000000000000000e+00,4.000000000000000222e-01
1.000000000000000000e+00,1.094273886276164509e+00,1.144742023515846752e+00,1.104789249346519231e+00,1.095675426090329641e+00,9.926785152203547735e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.284781662693067705e+00,1.357617361369391373e+00,9.788205340754714268e-01,9.781147329829723569e-01,9.768118382791682874e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.589681091241817334e+00,1.543610724127826517e+00,1.335437991136253721e+00,1.351778517000124191e+00,1.301443132048101026e+00,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.002508145989915445e+00,8.019692331308949651e-01,9.831841053594190249e-01,9.594005616390171021e-01,9.938509069470047308e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,8.736451701722460772e-01,8.737611474112441101e-01,8.845089771628195097e-01,8.354389161766109240e-01,8.431225110012116053e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.176994529564529213e+00,1.143293220186821335e+00,1.094843477260756925e+00,1.101610274487852648e+00,1.105651890128993342e+00,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.220539207132883996e+00,1.140659961478371009e+00,1.072159938259004797e+00,1.081269648965183849e+00,1.064669159041202962e+00,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.164090351225458564e+00,9.894996884593181274e-01,1.004835684838362608e+00,1.000702612839943884e+00,1.000433585582262142e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.009174578643871278e+00,9.433715259665870212e-01,9.032964497035640417e-01,8.967683688569005884e-01,1.003884901912340144e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.042326686133302038e+00,9.735516638558837643e-01,8.348191762226260249e-01,8.418719738801025976e-01,8.620244753911482372e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,9.617902457960509910e-01,8.460881384986840281e-01,7.961081695886129683e-01,8.240587368797316348e-01,8.366346888014349892e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.354239028597052030e+00,1.443214693530455062e+00,1.285932247705308784e+00,1.259396102592270861e+00,1.236011346291243873e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.007118401027250920e+00,8.630891601999914897e-01,1.103794025501090070e+00,1.109721512677120936e+00,1.075831612387829317e+00,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.342466396330427969e+00,1.219867260580271839e+00,1.151010185670118258e+00,1.134947479345202126e+00,1.143202290365419760e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.196820546849949096e+00,1.192501560308678155e+00,1.157672808128990427e+00,1.126357457562967346e+00,1.141262123731080713e+00,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,9.488986703041987214e-01,9.734480291887694925e-01,1.058615094488730257e+00,1.026069236028334108e+00,9.918564123016070377e-01,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.383773033805272945e+00,1.430340229126371376e+00,1.134497236595249037e+00,1.095635499216672581e+00,1.079835687973703662e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,7.925893432919415282e-01,8.045694689478453121e-01,7.611578895236849052e-01,7.528831100036224022e-01,7.866107028516993172e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.027429959742944821e+00,9.817020274300191085e-01,9.799493021061661535e-01,9.817746963487683498e-01,1.015947618614604142e+00,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.181368121851961384e+00,1.013961040917702006e+00,1.157138391199445504e+00,1.154856945703162996e+00,1.110183342506342319e+00,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,8.730727929322869008e-01,7.765567997055394800e-01,9.482684401389942508e-01,9.358796701175304822e-01,9.630338651835255170e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,8.754815109153569752e-01,6.519857693489602424e-01,8.541998974259694677e-01,8.542117784412716075e-01,8.354349202012066877e-01,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,8.950196095052150858e-01,7.455934883380741507e-01,8.645219309300836708e-01,7.902490568443678587e-01,8.005032954094501996e-01,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.431226149199665398e+00,1.524873261416674008e+00,1.275554445231687373e+00,1.265491279818443893e+00,1.228356283879566302e+00,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.327796475273684385e+00,1.128079282241155612e+00,1.056342963083868769e+00,1.026381401522755255e+00,1.062355366263155299e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.303932270291602302e+00,1.284393642621714848e+00,1.059284076947982545e+00,1.071505959147896148e+00,1.059507746446490595e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,7.400179421430164162e-01,6.676392108062809694e-01,8.065493917443532501e-01,7.902069282348338497e-01,8.083874273769835472e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.025753429596428346e+00,9.476330856132031411e-01,8.130048511177396797e-01,7.782799506203329498e-01,7.935619868737618932e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,7.838557136736983288e-01,7.530210447705312227e-01,7.563267385836132117e-01,7.482792331834525745e-01,7.606391267950388668e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,8.537545307165811392e-01,8.097853469423579309e-01,8.673903716568006628e-01,8.056757783214496538e-01,7.853201926279803624e-01,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,9.938095546871166253e-01,1.010179897371346280e+00,9.339488163058590198e-01,8.907524877733699054e-01,9.048941104341933217e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,6.291295124695974739e-01,5.923019798391084834e-01,8.061839768909537796e-01,8.595707618804160344e-01,8.698271116466861352e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,9.828175949791930766e-01,7.772776445999274308e-01,9.803632377306695789e-01,9.298948694604438625e-01,9.474068220604272561e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,8.487774582381463206e-01,8.183596873538638850e-01,9.804964216392402232e-01,9.584701108696459526e-01,9.020644149102955422e-01,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.051785209606129090e+00,1.003736285700239428e+00,8.684898213641907283e-01,8.215475719306595259e-01,8.650253945780081999e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.034340746392075294e+00,9.944596428401847321e-01,1.084415179800354734e+00,1.048898399924419689e+00,1.054878702899048282e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,9.691161056445439792e-01,6.125151523510118379e-01,8.308755536938942088e-01,8.454421510661369599e-01,8.372022106189729307e-01,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.070583507591359673e+00,9.142692950432025345e-01,1.111809017535979383e+00,1.089239387446355956e+00,1.099864445576992589e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.038032659895448573e+00,9.772196536155626223e-01,1.039885956196045402e+00,1.008951858004470958e+00,9.895803231250779319e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.203388466794719003e+00,1.213139449359374344e+00,1.126843780414563234e+00,1.101071030895901970e+00,1.042583204692927090e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.035367593103175166e+00,1.087234269895228422e+00,1.026491728559951522e+00,9.708531912407316611e-01,1.000428516047240146e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,7.961755767171170284e-01,7.814708442252669141e-01,9.469175933455643568e-01,8.875043807809754881e-01,9.160281905998887142e-01,1.000000000000000000e+00,8.000000000000000444e-01
