truth,plugin_estimate,indirect_estimate,indirect_variance,indirect_lower,indirect_upper,riesz_estimate,riesz_variance,riesz_lower,riesz_upper
1.000000000000000000e+00,9.691689874886183498e-01,1.001787435089920297e+00,2.505608597488884204e+00,8.630391306814462204e-01,1.140535739498394374e+00,9.919840183260931754e-01,1.143104723357009522e+00,8.982679460092457546e-01,1.085700090642940596e+00
1.000000000000000000e+00,1.017227175406501427e+00,9.872429297486275956e-01,2.889886528572505942e+00,8.382342851123908423e-01,1.136251574384864238e+00,1.001745001480081720e+00,1.192649944255474770e+00,9.060195187092768832e-01,1.097470484250886669e+00
1.000000000000000000e+00,1.056780959928746322e+00,9.726495718970589177e-01,2.687740815239421099e+00,8.289469267173423805e-01,1.116352217076775455e+00,1.004082192030429699e+00,9.355820334646589576e-01,9.192985622454549199e-01,1.088865821815404589e+00
1.000000000000000000e+00,1.029360555281819689e+00,1.055609045570963023e+00,1.067062715701016185e+00,9.650637184840611393e-01,1.146154372657864906e+00,1.057352308231973348e+00,1.516182578923116031e+00,9.494211542940018678e-01,1.165283462169944828e+00
1.000000000000000000e+00,1.020504453660565858e+00,1.071608688678819643e+00,1.841913099938236043e+00,9.526474061981509145e-01,1.190569971159488372e+00,1.108212511714004034e+00,1.236957975841564306e+00,1.010725099603589028e+00,1.205699923824419040e+00
1.000000000000000000e+00,1.025475860727248278e+00,1.109310152250004400e+00,2.554449574289854752e+00,9.692160875321020885e-01,1.249404216967906711e+00,1.052801327924461017e+00,9.387804355678966983e-01,9.678729001599294390e-01,1.137729755688992705e+00
1.000000000000000000e+00,9.504537266939984130e-01,8.878419322918793544e-01,2.582932653274051304e+00,7.469689818662026415e-01,1.028714882717556067e+00,9.437437754805841905e-01,1.527390279099908099e+00,8.354144396920711868e-01,1.052073111269097305e+00
1.000000000000000000e+00,1.023050211513970797e+00,1.079554164969411367e+00,1.314619323054502686e+00,9.790530048622148040e-01,1.180055325076607931e+00,1.048065899970117343e+00,8.208003508207548649e-01,9.686532230512145958e-01,1.127478576889020090e+00
1.000000000000000000e+00,1.051148218976902582e+00,1.024981584224066822e+00,1.772263643957466606e+00,9.082911560422575192e-01,1.141672012405876124e+00,1.009772946487304202e+00,1.046252916008998390e+00,9.201148715342898354e-01,1.099431021440318457e+00
1.000000000000000000e+00,9.819021319117369195e-01,8.794051869398513688e-01,2.354170379437594551e+00,7.449151803992353216e-01,1.013895193480467416e+00,9.999061388536534256e-01,1.020522167698434401e+00,9.113574182595047812e-01,1.088454859447802070e+00
1.000000000000000000e+00,1.027938748387547507e+00,8.443097382504372028e-01,5.474669740797142303e+00,6.392171188013390237e-01,1.049402357699535493e+00,1.018933203522327302e+00,1.217379400212683205e+00,9.222203842700994469e-01,1.115646022774555046e+00
1.000000000000000000e+00,1.032321222677659023e+00,1.007432958291379688e+00,1.327665022222958680e+00,9.064343647430365136e-01,1.108431551839722973e+00,9.745088696246698712e-01,1.367250959607728023e+00,8.720156377854011431e-01,1.077002101463938599e+00
1.000000000000000000e+00,9.828582866563676523e-01,9.944080110448932919e-01,1.274572640693503178e+00,8.954494514708154496e-01,1.093366570618971245e+00,1.014135750860849061e+00,1.084725349404471073e+00,9.228441203323913822e-01,1.105427381389306740e+00
1.000000000000000000e+00,1.053370781063315054e+00,1.079954005274441853e+00,1.398554137290956900e+00,9.762941232195510022e-01,1.183613887329332703e+00,1.059432642556561888e+00,1.203419949796274091e+00,9.632759154997680984e-01,1.155589369613355677e+00
1.000000000000000000e+00,9.920524015056462197e-01,1.078647728803761252e+00,3.807516458369569534e+00,9.076099831072481638e-01,1.249685474500274340e+00,9.879828942240577172e-01,1.107711799619393700e+00,8.957290525759413757e-01,1.080236735872174059e+00
1.000000000000000000e+00,1.032894556835488808e+00,1.054773375694573412e+00,1.989558734306316801e+00,9.311360930189084284e-01,1.178410658370238506e+00,1.059745563634008070e+00,1.149452365911673768e+00,9.657696496040153455e-01,1.153721477664000794e+00
1.000000000000000000e+00,1.009239606587888805e+00,1.071154867073609740e+00,2.236081368410345327e+00,9.400813748268157521e-01,1.202228359320403728e+00,9.838726789526740513e-01,1.122367211411513521e+00,8.910105674177916102e-01,1.076734790487556381e+00
1.000000000000000000e+00,9.859876177664391728e-01,8.986069475994736822e-01,3.863248986504669968e+00,7.263219667882819808e-01,1.070891928410665273e+00,9.458713975006836083e-01,1.008640673356961948e+00,8.578396531039251816e-01,1.033903141897442035e+00
1.000000000000000000e+00,1.007999034650138181e+00,9.978776664553925535e-01,1.902385372972096089e+00,8.769793319026816247e-01,1.118776001008103371e+00,9.735528926043320874e-01,8.914096327926688268e-01,8.907949413810651862e-01,1.056310843827598989e+00
1.000000000000000000e+00,9.756312416220261907e-01,9.609035464135572413e-01,2.625437181917060325e+00,8.188762287732344047e-01,1.102930864053880189e+00,9.784515183756730128e-01,1.025287029603447975e+00,8.896963196217453351e-01,1.067206717129600690e+00
1.000000000000000000e+00,9.977321218448924611e-01,9.662401577250169238e-01,1.811247283917107875e+00,8.482733186057460628e-01,1.084206996844287785e+00,1.015466062082691190e+00,1.030739135424011188e+00,9.264751921842023785e-01,1.104456931981180112e+00
1.000000000000000000e+00,9.914104432973920300e-01,9.308939564780205345e-01,1.650881096681763305e+00,8.182704702860840174e-01,1.043517442669957163e+00,9.343737709793851209e-01,1.218649171425794986e+00,8.376105273695377829e-01,1.031137014589232459e+00
1.000000000000000000e+00,9.927053879708437334e-01,1.055893659137111307e+00,1.887000687849698100e+00,9.354851723727357626e-01,1.176302145901486851e+00,1.028341323539989638e+00,1.138503596451976962e+00,9.348140503398164602e-01,1.121868596740162705e+00
1.000000000000000000e+00,9.836203933735468974e-01,8.910431009600641161e-01,6.847237374741603766e+00,6.616772486681096188e-01,1.120408953252018502e+00,1.012085947985521095e+00,1.266861652329742460e+00,9.134271853377974315e-01,1.110744710633244869e+00
1.000000000000000000e+00,1.016396178906751491e+00,1.071369904221217251e+00,4.932401411766344168e+00,8.766993452584321833e-01,1.266040463184002318e+00,1.029078890335371588e+00,1.237002431371704514e+00,9.315897264210417639e-01,1.126568054249701412e+00
1.000000000000000000e+00,1.021636205191950975e+00,1.051089761409574663e+00,2.161724105190691247e+00,9.222140125465666527e-01,1.179965510272582785e+00,1.049676351763214832e+00,1.267425246607499112e+00,9.509956461783096726e-01,1.148357057348120103e+00
1.000000000000000000e+00,1.015901882853860849e+00,9.909607933053989903e-01,1.495026786688008480e+00,8.837852839411729500e-01,1.098136302669625142e+00,1.009215508810612727e+00,1.429012344838420212e+00,9.044329356036975298e-01,1.113998082017527924e+00
1.000000000000000000e+00,1.059618627745118724e+00,1.091216131292799485e+00,2.749154661758771212e+00,9.458809837983788160e-01,1.236551278787220154e+00,1.045331855164131740e+00,1.012557559568687982e+00,9.571293481607696663e-01,1.133534362167493814e+00
1.000000000000000000e+00,1.024990912617672167e+00,1.024095107547103201e+00,1.089328907248914513e+00,9.326099619759512516e-01,1.115580253118255039e+00,1.024766186881784558e+00,1.419211953890394007e+00,9.203435395100066918e-01,1.129188834253562534e+00
1.000000000000000000e+00,1.004468082423011666e+00,1.045048645231957840e+00,3.365049759615890146e+00,8.842557650628384280e-01,1.205841525401077252e+00,9.822865511216375412e-01,1.612166933478194064e+00,8.709914434874757028e-01,1.093581658755799380e+00
1.000000000000000000e+00,1.035561437050991573e+00,1.093149412018072253e+00,2.096619172564311295e+00,9.662291834229184140e-01,1.220069640613226092e+00,1.059865385742722488e+00,1.019012856372091047e+00,9.713821693789507217e-01,1.148348602106494365e+00
1.000000000000000000e+00,1.038024316494286614e+00,9.536524295030526233e-01,1.797756391280582733e+00,8.361257435739115618e-01,1.071179115432193685e+00,9.414984768084307953e-01,1.001696950966140198e+00,8.537702714599623155e-01,1.029226682156899164e+00
1.000000000000000000e+00,9.958597492080850655e-01,9.347969153382562624e-01,4.723858236080141104e+00,7.442861607876247731e-01,1.125307669888887752e+00,9.927861191972070509e-01,1.093383499397217573e+00,9.011308732885919826e-01,1.084441365105822230e+00
1.000000000000000000e+00,9.999743049719895804e-01,1.101031998198731987e+00,1.675732595156622873e+00,9.875639909230802260e-01,1.214500005474383748e+00,1.047999227995157989e+00,1.115352606044290207e+00,9.554277575371411535e-01,1.140570698453174936e+00
1.000000000000000000e+00,1.033414069773569199e+00,1.069700150071864364e+00,1.282327484856533806e+00,9.704410017194342597e-01,1.168959298424294468e+00,1.038540659831117763e+00,1.045538738844244087e+00,9.489131906138733585e-01,1.128168129048362278e+00
1.000000000000000000e+00,9.779897985895518175e-01,1.061684242280599877e+00,1.250201384086683021e+00,9.636763483423318455e-01,1.159692136218867908e+00,9.982683048958753691e-01,1.306639317123364785e+00,8.980726403124102974e-01,1.098463969479340552e+00
1.000000000000000000e+00,9.857681377688861657e-01,1.053262883813601558e+00,3.476898863429251918e+00,8.898195928913381625e-01,1.216706174735864954e+00,9.871625243297729169e-01,1.132479358620003485e+00,8.938830227865656175e-01,1.080442025872980105e+00
1.000000000000000000e+00,1.031600903818282955e+00,1.087115750558889093e+00,2.190172327766116034e+00,9.573947729619999292e-01,1.216836728155778147e+00,1.051766838297082840e+00,1.214048874673525846e+00,9.551864038712032379e-01,1.148347272722962442e+00
1.000000000000000000e+00,1.008399045932777405e+00,9.752721699073165773e-01,1.907506906457573592e+00,8.542112056632844563e-01,1.096333134151348698e+00,9.618446084306599975e-01,1.042570357658918923e+00,8.723444599840511904e-01,1.051344756877268694e+00
1.000000000000000000e+00,9.887232636238547645e-01,9.869076557396972982e-01,1.386870696827637861e+00,8.836816660962644177e-01,1.090133645383130068e+00,9.613966613406571549e-01,1.078142836455043385e+00,8.703824479393900138e-01,1.052410874741924296e+00
1.000000000000000000e+00,1.041342355494041527e+00,1.041939402295507300e+00,1.656317717301658776e+00,9.291306247754397285e-01,1.154748179815574982e+00,1.041292583776702196e+00,8.565181667666754706e-01,9.601704512917772494e-01,1.122414716261627143e+00
1.000000000000000000e+00,1.002166576915750840e+00,9.454273505744639206e-01,1.301181005942926738e+00,8.454411820067030403e-01,1.045413519142224690e+00,9.235988126598578818e-01,1.098213639380781759e+00,8.317413413573534475e-01,1.015456283962362205e+00
1.000000000000000000e+00,9.948589637916305239e-01,8.726743233291686108e-01,2.814097352179737221e+00,7.256325851176412822e-01,1.019716061540695939e+00,9.391272107505185263e-01,8.731559264486138394e-01,8.572209740277267898e-01,1.021033447473310263e+00
1.000000000000000000e+00,9.928545831073737338e-01,9.706319168377955942e-01,1.679623398859537264e+00,8.570322579557478893e-01,1.084231575719843299e+00,1.016210829922964409e+00,1.200568983268921697e+00,9.201680706318456915e-01,1.112253589214083238e+00
1.000000000000000000e+00,1.014939490248106813e+00,1.019532573038428369e+00,1.809195864598382553e+00,9.016325574876139504e-01,1.137432588589242899e+00,1.008747462609468348e+00,1.212614912191730676e+00,9.122240825746212867e-01,1.105270842644315410e+00
1.000000000000000000e+00,1.018085624648014109e+00,1.025733394466813442e+00,1.928851957002979400e+00,9.039969769244637909e-01,1.147469812009163093e+00,1.008092112924207751e+00,9.375025932965012077e-01,9.232215059697639337e-01,1.092962719878651567e+00
1.000000000000000000e+00,9.730737567540654886e-01,8.721473071762125828e-01,3.818778747696677911e+00,7.008567911681652385e-01,1.043437823184259816e+00,9.219453234829972921e-01,1.123752168464551948e+00,8.290259355128495322e-01,1.014864711453145052e+00
1.000000000000000000e+00,9.944502612219046078e-01,9.234003144309493871e-01,4.536982651111518550e+00,7.366958819580698981e-01,1.110104746903828765e+00,1.027492427559347998e+00,1.196756174639672654e+00,9.316022975094230274e-01,1.123382557609273080e+00
1.000000000000000000e+00,1.023649495903429907e+00,1.046942699398302645e+00,2.099091491252423225e+00,9.199476611267598525e-01,1.173937737669845438e+00,1.011665340122468004e+00,1.026398821462790600e+00,9.228620326105125837e-01,1.100468647634423425e+00
1.000000000000000000e+00,1.028698132579169755e+00,1.000958031922165148e+00,2.180890044337988165e+00,8.715122348151997933e-01,1.130403829029130502e+00,1.005625146136815973e+00,1.648154838621095131e+00,8.930946913430420908e-01,1.118155600930589966e+00
1.000000000000000000e+00,1.052803261665945289e+00,1.053673316183285857e+00,2.728026645544161521e+00,9.088977162948899124e-01,1.198448916071681802e+00,1.064883077917540444e+00,1.065417502322705046e+00,9.744075798318940773e-01,1.155358576003186810e+00
1.000000000000000000e+00,9.530407141532205584e-01,8.872986313519409807e-01,1.381685571626484421e+00,7.842657890931709064e-01,9.903314736107110550e-01,9.425386969590293651e-01,1.078776567070485193e+00,8.514977384836488472e-01,1.033579655434409883e+00
1.000000000000000000e+00,1.008660510448201819e+00,9.051392732458152235e-01,1.526460628090105631e+00,7.968429099747343924e-01,1.013435636516895944e+00,9.480977165492517900e-01,1.217818868812451827e+00,8.513674424213458769e-01,1.044827990677157814e+00
1.000000000000000000e+00,9.809189024948163915e-01,9.682774227716506310e-01,3.302856703823824347e+00,8.089773643070687914e-01,1.127577481236232471e+00,1.016860046966658881e+00,9.020871730173751768e-01,9.336079228632637728e-01,1.100112171070053879e+00
1.000000000000000000e+00,1.017853151007573453e+00,9.850746723116710069e-01,1.548919029945353687e+00,8.759845504358745316e-01,1.094164794187467482e+00,1.027152259597609474e+00,9.403734648666306484e-01,9.421518042737507814e-01,1.112152714921468055e+00
1.000000000000000000e+00,1.033152220900110940e+00,1.090564821000764573e+00,2.455092114376197898e+00,9.532223158059953683e-01,1.227907326195533777e+00,1.071549849639379381e+00,9.388645386348021260e-01,9.866176176939105424e-01,1.156482081584848221e+00
1.000000000000000000e+00,1.012311911195963532e+00,9.737599484517361903e-01,1.527009195233496985e+00,8.654441275906172848e-01,1.082075769312855096e+00,1.001719046293352955e+00,1.046840562016635445e+00,9.120357958722948855e-01,1.091402296714411024e+00
1.000000000000000000e+00,1.029890594858726249e+00,1.005360543354963720e+00,1.294240859607532768e+00,9.056413808407478561e-01,1.105079705869179696e+00,1.031007569496089404e+00,1.025801078880554495e+00,9.422301238848583838e-01,1.119785015107320314e+00
1.000000000000000000e+00,1.008368042023155109e+00,1.005093763344060420e+00,1.686069177307830680e+00,8.912763362817185397e-01,1.118911190406402412e+00,1.000291722595362254e+00,1.151631952833941375e+00,9.062267523885220166e-01,1.094356692802202380e+00
1.000000000000000000e+00,1.040165301151288579e+00,1.076379852458713815e+00,2.510336545460653213e+00,9.375007044699560366e-01,1.215259000447471704e+00,1.057861406312084140e+00,1.435550774263946616e+00,9.528393909589937261e-01,1.162883421665174444e+00
1.000000000000000000e+00,9.666804290651858089e-01,9.814414280078351815e-01,2.605185724358871191e+00,8.399629386273146370e-01,1.122919917388355726e+00,9.367217617302494581e-01,8.372792904423693727e-01,8.565158751362667022e-01,1.016927648324232214e+00
1.000000000000000000e+00,9.967855592178708202e-01,9.661124996577209467e-01,2.166318954968850186e+00,8.370998576616101028e-01,1.095125141653831680e+00,9.540942275282531249e-01,1.213225640893100366e+00,8.575465437439703242e-01,1.050641911312536037e+00
1.000000000000000000e+00,1.037130197297438716e+00,1.045376028756953124e+00,1.511639458980449824e+00,9.376066996728459335e-01,1.153145357841060203e+00,1.070395340091774505e+00,1.244248595196196128e+00,9.726210550950975531e-01,1.168169625088451458e+00
1.000000000000000000e+00,1.031849360470750154e+00,1.020755826580600267e+00,1.612762693115938228e+00,9.094401568671750535e-01,1.132071496294025481e+00,1.022191567433970993e+00,1.482611734261674474e+00,9.154619910426102791e-01,1.128921143825331708e+00
